PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES_1460,Fit_CurveClass_1460,Max_Response_1460,Potency_1460
1214685,COC1=CC=C(C=C1)N2C(=N)C(=CC(=N2)C(=O)C3=CC=CS3)C4=NC5=CC=CC=C5N4,-1.2,-69.9098,3.9811
5521796,CC1=NC=C(C=C1)C(=O)N/N=C\C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-69.8914,3.1623
135460552,CCOC(=O)C1=CC=C(C=C1)N/N=C/C2=C(C(=CC(=C2)Br)[N+](=O)[O-])O,-1.2,-69.7154,0.4467
3167478,CCOC(=O)CC1=CSC(=N1)NC(=O)C2=C(C3=C(S2)N=C4C=C(C=CC4=C3)C)N,-1.2,-69.7144,2.5119
941720,CN1C(=CC=C1C2=CC=C(C=C2)Br)/C=C(\C#N)/C(=S)N,-1.2,-69.6876,1.0
9591202,C1COCCN1C2=NC(=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])NCC5=CC=CC=C5,-1.2,-69.5216,2.8184
7267429,CC(=O)C1=C(N(N2C=NN=C2S1)C(=O)C)C3=CC(=C(C=C3)Cl)Cl,-1.2,-69.4886,4.4668
2977827,CC1CCN(CC1)C2=CC=C(C=C2)NC(=S)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],-1.2,-69.4055,1.9953
1932424,CCOC1=CC=C(C=C1)NC2=CC(=NC(=N2)C=C(C#N)C#N)NC3=CC=CC=C3OCC,-1.2,-69.2777,2.8184
16241645,C1=CC=C(C=C1)C2=CN(C(=S)N2)/N=C/C3=CC=CC4=CC=CC=C43,-1.2,-69.2472,3.5481
5955473,COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,-1.2,-69.1631,1.7783
2877714,CC1=C(SC(=N1)N)C2=CSC(=N2)NC3=NC=CC=N3,-1.2,-69.0896,3.9811
5524550,CC1=CC=C(C=C1)N/C=C/C(=O)C2=C(N=C(S2)C3=CC=CC=C3)C,-1.2,-69.0507,1.9953
9710763,CN(C)/N=C/C=C/1\CCC/C(=C/C2=CC=CS2)/C1=O,-1.2,-69.0099,0.631
5350582,C/C(=N\N=C\C1=CC=C(C=C1)N(C)C)/C2=CC(=CC=C2)[N+](=O)[O-],-1.2,-68.7868,1.2589
135520014,C1=CC=C2C(=C1)C=CC(=N2)/C=C(/C3=C(C=C(C=C3)O)O)\O,-1.2,-68.581,1.7783
135520044,CC1=CC=C(S1)C2=NC(=C(O2)O)/C=C/3\C(=NC4=CC=CC=C43)C,-1.2,-68.5685,2.8184
4138,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,-1.2,-68.5485,3.9811
5988949,CN1C=C(C2=CC=CC=C21)/C=C\3/C(=O)N(C(=S)S3)NC(=O)C4=CC=CC=C4Cl,-1.2,-68.4958,1.122
135452226,COC1=C(C=C(C=C1)C2=NC3=C(C=C(C=C3)N4CCCC4)C(=O)N2)OC,-1.2,-68.4881,2.2387
1472857,C1=CSC(=C1)C2=CC=NC3=C(C=NN23)C4=CC=C(C=C4)F,-1.2,-68.471,1.4125
5342813,CN(C)C1=CC=C(C=C1)/C=N/N2CCN(CC2)C3=CC=CC=N3,-1.2,-68.4678,1.7783
9648076,CC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)N/N=C/C3=CC(=CC=C3)O)[N+](=O)[O-],-1.2,-68.4268,1.5849
16017593,CC1=CC(=CC=C1)C(=O)NC2=NN=C(S2)S(=O)(=O)N3CCOCC3,-1.2,-68.4081,3.5481
9558054,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)C(=O)N/N=C/C4=CC=C(O4)[N+](=O)[O-],-1.2,-68.3452,1.122
3128192,C1=CC(=CC(=C1)NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-])C(=O)O,-1.2,-68.3015,3.5481
16017319,C1CCN(C1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CC=C3Cl,-1.2,-68.2327,3.5481
135510951,C1=CC=C2C=C(C=CC2=C1)N=CC3=C(OC(=N3)/C=C/C4=CC(=CC=C4)[N+](=O)[O-])O,-1.2,-68.1545,1.9953
990752,COC(=O)C1=C(C2=CC=CC3=CC(=C4C=CC1=C4N32)C5=CC=CC=C5)C(=O)OC,-1.2,-68.1477,3.5481
135512315,CCOC1=CC=C(C=C1)N=C2/C(=C/C3=CC=C(C=C3)O)/SC(=O)N2,-1.2,-68.0586,3.5481
6243374,CNC1=C(C=CC(=C1)[N+](=O)[O-])N/C=C/C(=O)C2=CC3=C(C=C2)OCO3,-1.2,-67.981,3.5481
6166204,C1=CC(=CC=C1/C=C/C=N\NC(=O)C2=CC=C(C=C2)N)[N+](=O)[O-],-1.2,-67.9374,2.8184
295274,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3Cl,-1.2,-67.8624,3.9811
5402241,C1CN(CCN1C2=CC=C(C=C2)Cl)/N=C\C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-67.7861,2.2387
1548333,CCOC1=CC=C(C=C1)NC(=O)/C(=C/C2=CC=C(O2)C3=CC=C(C=C3)C(=O)OCC)/C#N,-1.2,-67.7794,1.4125
698642,CCOC(=O)C1=C(N[C@@]2([C@]1(C(=O)C3=CC=CC=C32)O)O)C,-1.2,-67.7405,3.5481
5329098,CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C,-1.2,-67.6993,3.1623
5730601,COC1=C(C=C(C=C1)N/C=C\C(=O)C2=CC3=C(C=C2)OCO3)OC,-1.2,-67.6268,2.8184
2040360,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC=C(C=C3)F,-1.2,-67.5954,3.5481
6899626,C1=CC=C(C=C1)/C=N/NC2=NC3=CC=CC4=C3C2=CC=C4,-1.2,-67.3854,1.9953
6514671,CC1=CC=CC=C1C(=O)NN2C(=O)/C(=C/C(=C/C3=CC=CC=C3)/C)/SC2=S,-1.2,-67.3314,3.9811
135609416,COC1=CC(=CC(=C1O)OC)/C=N/NC2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-],-1.2,-67.3118,1.7783
2868467,CN1CCC2=C(C1)SC3=C2C(=O)NC(N3)C4=CC=C(O4)C5=CC(=CC=C5)Cl,-1.2,-67.2717,2.2387
252194,C1=CC=C(C=C1)N=NC2=C(NN(C2=O)C3=CC=CC=C3)N,-1.2,-67.2234,2.5119
5085983,C1OC2=C(O1)C=C(C=C2)N=NC3=CC=C(C4=CC=CC=C43)O,-1.2,-67.2093,0.8913
5718631,CCN1/C(=C/C=C/C2=[N+](C3=C(O2)C=CC4=CC=CC=C43)CC)/OC5=C1C6=CC=CC=C6C=C5.CC1=CC=C(C=C1)S(=O)(=O)[O-],-1.2,-67.1865,1.122
2925160,CCOC(=O)C1CCN(CC1)C(=O)NC2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CO4)C5=CC=CO5,-1.2,-67.1641,3.1623
9585338,CC1=CC2=C(N=C(N=C2O1)N/N=C/C3=CC=C(C=C3)[N+](=O)[O-])C,-1.2,-67.1224,3.1623
2980171,COC1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4)N5CCOCC5)[N+](=O)[O-],-1.2,-67.1219,2.8184
658035,CC1=CSC(=N1)NC(=O)CSC2=C(C(=NS2)SCC(=O)NC3=NC(=CS3)C)C#N,-1.2,-67.0033,3.9811
2945039,CCCC1=NN=C(S1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,-1.2,-66.825,3.9811
12005273,CCC(=O)OCCNC1=C(C2=NON=C2C(=C1)SC3=NC=CN3C)[N+](=O)[O-],-1.2,-66.8072,4.4668
1618504,CCCCOC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C(=O)C(C)C,-1.2,-66.7559,1.9953
3135557,COC1=CC2=C(C=C1)N=C(S2)N=NC3=CC=C(C4=CC=CC=C43)O,-1.2,-66.6845,2.5119
16030185,COC1=CC=CC=C1C(=O)NC2=C(N=C(S2)NC3=CC=CC=C3)C(=O)N,-1.2,-66.6497,3.1623
6036140,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)/C=C/C3=CC(=C(C=C3)OC)OC)N4CCCCC4,-1.2,-66.6029,2.8184
16017596,CC(C)CC(=O)NC1=NN=C(S1)S(=O)(=O)N2CCCCCC2,-1.2,-66.5906,2.8184
777053,CC1=CC=C(S1)/C=C\2/C(=O)C3=CC=CC=C3S2,-1.2,-66.4881,3.1623
135521465,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O,-1.2,-66.4442,3.5481
3155287,C=CS(=O)(=O)C1=C(C(=C(S1)Cl)N2CCOCC2)[N+](=O)[O-],-1.2,-66.3976,3.5481
656128,CCOC1=CC2=NC(=C(C=C2C=C1)C#N)SCC(=O)OC,-1.2,-66.3941,3.1623
6867564,C1=CC=C2C(=C1)C(=C(S2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-])Cl,-1.2,-66.3529,3.5481
11957180,C1=CC=C2C(=C1)N=C(S2)SC3=CC(=C(C4=NON=C34)[N+](=O)[O-])NCCCO,-1.2,-66.3353,2.2387
1583581,CC1=CC(=C(C=C1)C2=CC=C(O2)/C=C(\C#N)/C(=S)N)[N+](=O)[O-],-1.2,-66.2196,3.9811
2248195,CC1=NN=C(S1)NC(=O)CN2C(=O)/C(=C\C3=CC(=CC=C3)OC)/SC2=S,-1.2,-66.198,1.2589
5497396,C1OC2=C(O1)C=C(C=C2)C(=O)N/N=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-],-1.2,-66.1502,0.8913
2945628,CCC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)N4CCCC4)[N+](=O)[O-],-1.2,-66.0028,0.631
3238678,CCN(CC)C1=CC=C(C=C1)C=N/C(=C(/C#N)\N)/C#N,-1.2,-65.9968,1.9953
9586136,C1OC2=C(O1)C=C(C=C2)/C=N/NC3=NC(=CS3)C4=CC=C(C=C4)Br,-1.2,-65.9819,4.4668
6223945,CC(=O)NC1=CC=C(C=C1)/C=C/C2=NC3=C(C=C2)C(=CC=C3)[N+](=O)[O-],-1.2,-65.9455,1.4125
900023,C/C(=C/C1=C(C2=C(O1)C=CC(=C2)O)[N+](=O)[O-])/N(C)C,-1.2,-65.9234,3.9811
339701,COC1=NC2=C(C=C1)NC3=NC4=CC=CC=C4N=C3S2,-1.2,-65.8845,1.0
291365,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)NC4=CC=C(C=C4)CCO,-1.2,-65.8549,2.8184
16017359,CCCC(=O)NC1=NN=C(S1)S(=O)(=O)N(C)C2=CC=CC=C2,-1.2,-65.829,2.5119
6731,C1=CC=C2C(=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O,-1.2,-65.7499,2.2387
135510979,CCOC(=O)C1=C(N2C(=C(C(=N2)N)N=NC3=CC=CC=C3)N=C1)N,-1.2,-65.7377,2.5119
2179329,CCN1C(=O)/C(=C\2/C=CC3=CC=CC=C3N2C)/OC1=S,-1.2,-65.6415,3.1623
9568648,C1CC2=C(C1)SC(=C2C#N)/N=C/C3=CC=CS3,-1.2,-65.5558,2.8184
745012,C1=CC=C2C(=C1)C(=C(N2)O)N=NC(=O)C3=CC(=NN3)C4=CC=C(C=C4)F,-1.2,-65.55,2.2387
5671894,C\1CC(=C(/C1=C/C2=CC(=CC=C2)[N+](=O)[O-])N3CCOCC3)/C=C(\C#N)/C(=O)NC4=CC=CC=C4F,-1.2,-65.4853,2.2387
4007391,C1COC2=C(O1)C=CC(=C2)N=NC3=C4C=CC=NC4=C(C=C3)O,-1.2,-65.468,1.9953
6881273,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3,-1.2,-65.4673,1.5849
135451622,CCCCN1C(=C(SC1=S)/C=C/C=C/C=NC2=CC=CC=C2)O,-1.2,-65.4031,3.1623
1811447,COC1=CC2=C(C=C1)C(=O)/C(=C/C=C/C3=CC=CC=C3)/CC2,-1.2,-65.3824,2.5119
6614727,CC1=C(C(=O)N(N1)C2=CC=CC=C2)/C=C\3/C=C4C=CC=CC4=N3,-1.2,-65.3461,2.2387
3553766,COC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)CC4=C3C=CC(=C4)OC,-1.2,-65.3292,1.9953
15987867,CC1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=O)/C=C/C4=CC(=C(C=C4)OC)OC)C(=C2)C,-1.2,-65.249,3.5481
1363548,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)C4=CC=CC=C4[N+](=O)[O-],-1.2,-65.2302,2.2387
16017430,CC(C)CC(=O)NC1=NN=C(S1)S(=O)(=O)N2CCC3=CC=CC=C32,-1.2,-65.229,2.2387
135431508,C1CCC2=C(C1)C(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=C(C=C4)Cl,-1.2,-65.2122,1.4125
16017456,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=NN=C(S3)NC(=O)COC4=CC=C(C=C4)F,-1.2,-65.1695,2.8184
11834461,CC1=C(C=C(C=C1)Cl)NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O,-1.2,-65.1585,4.4668
9549141,C1=CC=C(C=C1)C2=CC3=C(C=C2)C(=O)C(=O)C4=CC=CC=C43,-1.2,-64.8414,1.2589
387104,C1=CC=C2C(=C1)C=CC(=N2)N=NC3=CC=C(C=C3)Br,-1.2,-64.8063,1.122
9676474,CCN(CC)C1=CC=C(C=C1)/C=N/NC2=NC3=CC=CC=C3N2,-1.2,-64.7219,3.1623
9614817,C1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC=CC=C4Cl,-1.2,-64.7076,1.9953
5389617,C1=CC=C(C=C1)S(=O)(=O)C/C(=C/CO)/S(=O)(=O)C2=CC=CC=C2,-1.2,-64.692,3.5481
644474,CC1=CN=C(C=N1)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C(=O)OC(C)(C)C,-1.2,-64.6915,1.7783
2958677,CCC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=S)NC(=O)C3=CC(=C(C=C3)OC)[N+](=O)[O-],-1.2,-64.5535,2.5119
5768784,COC1=C(C=C(C=C1)/C=C/C(=O)NC(=S)NC2=C(C=CC(=C2)[N+](=O)[O-])O)OC,-1.2,-64.5512,1.5849
12004597,COC1=CC(=C(C=C1)C2=CC=C(O2)/C=C\3/C(=N)N4C=CSC4=NC3=O)[N+](=O)[O-],-1.2,-64.514,1.7783
135464584,C1=CC=C2C(=C1)C=CC=C2N=NC3=CC(=C(C=C3)O)/C=N\NC(=O)C4=CC=C(C=C4)N,-1.2,-64.4585,3.1623
11958525,CC1=C(SC(=N1)NC(=O)C2=CC=CO2)C3=CSC(=N3)NC4=CC=CC=C4OC,-1.2,-64.4379,3.5481
5114629,COC1=CC=C(C=C1)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-64.4349,1.2589
15987852,CC1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=O)/C=C/C4=CC=C(C=C4)C)C(=C2)C,-1.2,-64.3387,2.5119
2877914,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl,-1.2,-64.3079,3.1623
3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,-1.2,-64.3052,1.4125
135521492,COC1=C(C=CC(=C1)/C=C(\C#N)/C2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O)O,-1.2,-64.273,3.5481
86261486,COC1=CC=CC(=C1O)/C=N/NC(=O)C2=CC3=C(S2)C=CC(=C3)[N+](=O)[O-],-1.2,-64.2593,2.2387
3242113,CC1=CC=C(C=C1)C2=NC(=C(O2)O)C=NC3=CC=C(C=C3)NC(=O)C,-1.2,-64.2519,4.4668
25714087,CCOC1=C(C=CC(=C1)/C=N\NC2=CC=C(C=C2)[N+](=O)[O-])OCC(=O)NC3=CC(=C(C=C3)C)C,-1.2,-64.1919,2.2387
135438271,CCOC(=O)C1CCCN(C1)C2=CC=C(C=C2)NC(=O)C3=C4C(=NS3)C(=O)NC=N4,-1.2,-64.1888,2.8184
6894177,C1=CC=C2C(=C1)C(=CN2)C(=O)N/N=C/C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-64.1185,2.8184
3263871,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=O)C4=CC=CC=C4O3,-1.2,-64.1033,0.8913
16017551,C1CCN(CC1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=C(C=C3)Cl,-1.2,-64.0562,1.9953
9568682,CC1=CC=C(S1)/C=N/C2=C(C3=C(S2)CCC3)C#N,-1.2,-64.0531,1.9953
9627919,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.2,-64.0068,3.9811
265867,CC1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)Cl,-1.2,-63.766,2.2387
1324508,C1CCN(C1)C2=C(C=C(C=C2)NC(=O)/C=C/C3=CC(=C(C=C3)Cl)[N+](=O)[O-])Cl,-1.2,-63.699,1.0
4206841,C1=CC(=CC=C1C2=C(C(=O)N(N2)C(=S)N)N=NC3=CC=C(C=C3)Cl)[N+](=O)[O-],-1.2,-63.6339,3.9811
731662,CC1=CC(=CC=C1)OCC(=O)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],-1.2,-63.6253,1.9953
135521417,CC1=C(SN=N1)C(=O)N/N=C/C2=C(C3=CC=CC=C3C=C2)O,-1.2,-63.5879,3.1623
3243985,C1=CC=C2C(=C1)C=CN=C2C3C(=O)C4=CC=CC=C4C3=O,-1.2,-63.4669,1.4125
5730777,COC1=C(C=C(C=C1)N/C=C\C(=O)C2=CC=C(C=C2)Br)OC,-1.2,-63.4545,3.1623
721860,C[C@@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,-1.2,-63.442,4.4668
135497923,COC1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC(=C(C=C3)O)OC,-1.2,-63.4086,1.7783
135510952,CC1=CC=C(C=C1)N=CC2=C(OC(=N2)/C=C/C3=CC(=CC=C3)[N+](=O)[O-])O,-1.2,-63.3496,1.4125
2904655,CN(C)C1=CC=C(C=C1)NC(=O)C2=C(N=C(S2)SCC(=O)NC3=CC=C(C=C3)OC)N,-1.2,-63.324,2.5119
135432802,C1=CC=C2C(=C1)/C(=C/C3=C(N=C(S3)NC4=CC(=CC=C4)O)O)/C=N2,-1.2,-63.2522,3.9811
16017489,C1CN(CC2=CC=CC=C21)C(CNC(=O)C(=O)NC3=CC=CC=C3)C4=CN=CC=C4,-1.2,-63.1973,1.5849
20843060,COC1=CC=CC=C1C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC(=CC=C4)Br,-1.2,-63.155,3.5481
879392,CCC1=NN=C(S1)NC(=O)CSC2=C(C=C3CCCC3=N2)C#N,-1.2,-63.0829,1.9953
135433820,COC1=CC=C(C=C1)N=CC2=C(C3=CC=CC=C3C2=O)O,-1.2,-63.0562,2.2387
5841686,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)OC(C)C)N4CCCCC4,-1.2,-63.0316,2.8184
9568645,C1CCC2=C(CC1)SC(=C2C#N)/N=C/C3=CC=CO3,-1.2,-62.9945,4.4668
6899625,C1=CC=C(C(=C1)/C=N/NC2=NC3=CC=CC4=C3C2=CC=C4)Cl,-1.2,-62.9238,1.9953
1489523,CC1=CC=C(C=C1)SCC2=CC(=O)N(N2)C,-1.2,-62.9123,2.2387
1556087,CCN(CC)C1=CC=C(C=C1)NC(=O)/C=C\C2=CC=CC=C2Cl,-1.2,-62.8722,3.9811
2999671,CCN1C2=C(C=C(C=C2)C(=O)O)N=C1CSC3=NC=CN3C,-1.2,-62.8687,3.9811
3245124,C1CN(CCN1C2=CC=CC=C2)C3=NC4=CC5=C(C=C4S3)OCO5,-1.2,-62.8448,2.5119
9606709,CC1=CC(=CC=C1)COC2=CC=CC=C2/C=N/NC3=CC=C(C=C3)[N+](=O)[O-],-1.2,-62.838,3.1623
736374,C1=CC=C(C=C1)N2N=C3C=C(C(=CC3=N2)Cl)N,-1.2,-62.6838,3.5481
135478946,CC1=C(C=C(C=C1)N=C2NC(=O)/C(=C/C3=CN(C4=CC=CC=C43)C)/S2)C,-1.2,-62.6101,3.9811
135444834,C/C(=C(\C(=O)C)/N=NC1=CC2=C(C=C1)OCO2)/O,-1.2,-62.5551,3.5481
16017394,CC1=CC=C(C=C1)C(=O)NC2=NN=C(S2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F,-1.2,-62.5452,2.5119
66572,COC1=CC=C(C=C1)NC(=O)C2=C(C=C3C(=C2)C=CC4=C3NC5=CC=CC=C45)O,-1.2,-62.5057,2.2387
1442723,CC1=C2C(=CC=C1)C=C3C(=C(SC3=N2)C(=O)N4CCC5=CC=CC=C54)N,-1.2,-62.5041,4.4668
3167486,CCOC(=O)CC1=CSC(=N1)NC(=O)C2=C(C3=C(S2)N=C4C=CC(=CC4=C3)C)N,-1.2,-62.4434,3.1623
3097921,CCOC(=O)C1=CC=C(C=C1)NC2=C(C=CC=N2)[N+](=O)[O-],-1.2,-62.3478,2.2387
135488487,CCCSC1=NC(=C(C(=O)N1C)C(C2=CC(=C(C=C2)OC)O)C3=C(N=C(N(C3=O)C)SCCC)O)O,-1.2,-62.3357,3.9811
1419882,C1=CC2=C(C(=C1)NC(=O)/C(=C/C3=CC=C(O3)C4=CC(=CC=C4)Cl)/C#N)N=CC=C2,-1.2,-62.2653,2.5119
310521,CC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)C)NC(=O)NC3=CC=CC=C3F,-1.2,-62.2565,1.2589
16017322,CCN(C1=CC=CC=C1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CS3,-1.2,-62.2455,2.2387
135510984,C1=CC(=CC=C1C2=CC(=NN2)C3=CC=C(C=C3)Cl)[N+](=O)[O-],-1.2,-62.21,1.122
16193279,CCN\1C2=CC=CC=C2S/C1=C/C=C\3/C(=O)N(C(=S)N3C)C,-1.2,-62.2044,1.9953
3507700,C1=CC=C2C=C3C(=CC2=C1)C(=O)N4C=CC=C(C4=N3)C(=O)NCC5=CC=CO5,-1.2,-62.157,2.8184
5159433,C1=CC=C2C(=C1)C(=C(N2)O)N=NC3=CC=C(C=C3)F,-1.2,-62.1272,1.9953
5706880,CC1=NOC(=C1[N+](=O)[O-])/C=C/NC2=C(C=C(C=C2)F)F,-1.2,-62.12,3.1623
3146345,C1COCCN1CCCNC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)[N+](=O)[O-])[N+](=O)[O-],-1.2,-61.9323,2.5119
2458702,CC1=CC(=C(N1CC2=CC=CO2)C)C3=CSC(=N3)NC(=O)C4=CNC(=O)C=C4,-1.2,-61.9205,3.9811
1251810,CC1=C(C=C(C=C1)NC(=O)/C(=C/C2=CC=C(O2)C3=CC(=C(C=C3)Cl)C(=O)O)/C#N)C,-1.2,-61.9202,4.4668
9685271,C1=CC=C2C(=C1)C=CC(=N2)/C=N/NC3=C(C(=NC=N3)Cl)N,-1.2,-61.9123,3.9811
2191016,CCOC(=O)SC1=N/C(=C\C2=CC=C(C=C2)N(C)C)/C(=O)S1,-1.2,-61.9028,4.4668
16017377,CN(C1=CC=CC=C1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3CCCCC3,-1.2,-61.8356,2.5119
1508260,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=C(C3=C(S2)N=C4CCN(CC4=C3)C)N,-1.2,-61.8262,1.2589
4034051,C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C(=O)CCCSC3=NC4=CC=CC=C4N3,-1.2,-61.8077,0.7943
135438799,C1=CC(=CC=C1/C=N\NC2=NC3=C(C(=O)NC(=O)N3)N=N2)O,-1.2,-61.7999,3.9811
16021331,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC=CC=C3Cl)NC4=CC=C(C=C4)OC,-1.2,-61.7573,3.9811
16012901,CCS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=C(OC3=CC=CC=C32)C(=O)NC4=CC=CC(=C4)C)Cl,-1.2,-61.6175,3.9811
2954287,C1COCCN1C2=CC=C(C3=NON=C23)NC(=O)NC4=CC=C(C=C4)F,-1.2,-61.5231,2.8184
135425009,C/C(=N\NC(=O)C1=CC(=NN1)C2=CC(=CC=C2)[N+](=O)[O-])/C3=CC=CC=C3O,-1.2,-61.5011,1.9953
5735010,CC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OC)OC(=O)C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-61.4908,3.5481
9617832,C1=CC2=NC(=C(N2C=C1)/N=C/C3=CC=C(O3)C4=C(C=C(C=C4)[N+](=O)[O-])Cl)C5=CC=CO5,-1.2,-61.4553,1.9953
2312392,CC1=CC2=CC(=C(N=C2C=C1C)Cl)C=C(C#N)C#N,-1.2,-61.3971,3.1623
803418,CC(=O)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.2,-61.3491,2.2387
2251647,C1=CC=C(C=C1)C2=C/C(=C/C3=CC=CS3)/C(=O)O2,-1.2,-61.2947,3.1623
135497957,COC1=C(C=CC(=C1)/C=N/NC2=NC3=C(C4=CC=CC=C4N3)N=N2)O,-1.2,-61.2469,0.7079
9776894,CCOC1=C(C=C(C=C1)/C=N/NC2=NC(=CN=N2)C3=CC=CC=C3)OC,-1.2,-61.2023,2.2387
3000647,COC1=CC=C(C=C1)N/C=C/2\C(=O)CCC3=C2OC4=CC(=C(C(=C34)Cl)O)Cl,-1.2,-61.1862,2.5119
647878,C=CS(=O)(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)C=C,-1.2,-61.1325,1.9953
2311776,COC1=CC2=C(C=C1)N=C(S2)N=NC3=C(C=CC4=CC=CC=C43)O,-1.2,-61.0734,2.8184
3584569,CCOC(=O)C1=C(C2=C(S1)C=C(C=C2SCCO)[N+](=O)[O-])N,-1.2,-61.0666,2.2387
2201609,CS(=O)(=O)C1=CC(=C(C=C1)S(=O)CC(=O)OC2=CC=C(C=C2)Cl)[N+](=O)[O-],-1.2,-61.0575,3.5481
16017618,CC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)S(=O)(=O)N3CCCCCC3,-1.2,-61.0454,3.1623
5706891,CC1=CC=C(C=C1)N/C=C/C2=C(C(=NO2)C)[N+](=O)[O-],-1.2,-61.0402,0.631
1320583,C1=CC=C(C=C1)/C=C/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=NC4=CC=CC=C4S3,-1.2,-60.9676,3.5481
11958583,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC=CO4)C,-1.2,-60.9083,3.9811
16017326,CCN(C1=CC=CC=C1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3CCCCC3,-1.2,-60.9057,3.5481
